;Abs Path;Rel Path;Item Class
529;C:\Users\kiril\Desktop\3labAP\dataset_2\tiger_0529.jpg;dataset_2\tiger_0529.jpg;tiger
530;C:\Users\kiril\Desktop\3labAP\dataset_2\tiger_0530.jpg;dataset_2\tiger_0530.jpg;tiger
531;C:\Users\kiril\Desktop\3labAP\dataset_2\tiger_0531.jpg;dataset_2\tiger_0531.jpg;tiger
532;C:\Users\kiril\Desktop\3labAP\dataset_2\tiger_0532.jpg;dataset_2\tiger_0532.jpg;tiger
533;C:\Users\kiril\Desktop\3labAP\dataset_2\tiger_0533.jpg;dataset_2\tiger_0533.jpg;tiger
534;C:\Users\kiril\Desktop\3labAP\dataset_2\tiger_0534.jpg;dataset_2\tiger_0534.jpg;tiger
535;C:\Users\kiril\Desktop\3labAP\dataset_2\tiger_0535.jpg;dataset_2\tiger_0535.jpg;tiger
536;C:\Users\kiril\Desktop\3labAP\dataset_2\tiger_0536.jpg;dataset_2\tiger_0536.jpg;tiger
537;C:\Users\kiril\Desktop\3labAP\dataset_2\tiger_0537.jpg;dataset_2\tiger_0537.jpg;tiger
538;C:\Users\kiril\Desktop\3labAP\dataset_2\tiger_0538.jpg;dataset_2\tiger_0538.jpg;tiger
539;C:\Users\kiril\Desktop\3labAP\dataset_2\tiger_0539.jpg;dataset_2\tiger_0539.jpg;tiger
540;C:\Users\kiril\Desktop\3labAP\dataset_2\tiger_0540.jpg;dataset_2\tiger_0540.jpg;tiger
541;C:\Users\kiril\Desktop\3labAP\dataset_2\tiger_0541.jpg;dataset_2\tiger_0541.jpg;tiger
542;C:\Users\kiril\Desktop\3labAP\dataset_2\tiger_0542.jpg;dataset_2\tiger_0542.jpg;tiger
543;C:\Users\kiril\Desktop\3labAP\dataset_2\tiger_0543.jpg;dataset_2\tiger_0543.jpg;tiger
544;C:\Users\kiril\Desktop\3labAP\dataset_2\tiger_0544.jpg;dataset_2\tiger_0544.jpg;tiger
545;C:\Users\kiril\Desktop\3labAP\dataset_2\tiger_0545.jpg;dataset_2\tiger_0545.jpg;tiger
546;C:\Users\kiril\Desktop\3labAP\dataset_2\tiger_0546.jpg;dataset_2\tiger_0546.jpg;tiger
547;C:\Users\kiril\Desktop\3labAP\dataset_2\tiger_0547.jpg;dataset_2\tiger_0547.jpg;tiger
548;C:\Users\kiril\Desktop\3labAP\dataset_2\tiger_0548.jpg;dataset_2\tiger_0548.jpg;tiger
549;C:\Users\kiril\Desktop\3labAP\dataset_2\tiger_0549.jpg;dataset_2\tiger_0549.jpg;tiger
550;C:\Users\kiril\Desktop\3labAP\dataset_2\tiger_0550.jpg;dataset_2\tiger_0550.jpg;tiger
551;C:\Users\kiril\Desktop\3labAP\dataset_2\tiger_0551.jpg;dataset_2\tiger_0551.jpg;tiger
552;C:\Users\kiril\Desktop\3labAP\dataset_2\tiger_0552.jpg;dataset_2\tiger_0552.jpg;tiger
553;C:\Users\kiril\Desktop\3labAP\dataset_2\tiger_0553.jpg;dataset_2\tiger_0553.jpg;tiger
554;C:\Users\kiril\Desktop\3labAP\dataset_2\tiger_0554.jpg;dataset_2\tiger_0554.jpg;tiger
555;C:\Users\kiril\Desktop\3labAP\dataset_2\tiger_0555.jpg;dataset_2\tiger_0555.jpg;tiger
556;C:\Users\kiril\Desktop\3labAP\dataset_2\tiger_0556.jpg;dataset_2\tiger_0556.jpg;tiger
557;C:\Users\kiril\Desktop\3labAP\dataset_2\tiger_0557.jpg;dataset_2\tiger_0557.jpg;tiger
558;C:\Users\kiril\Desktop\3labAP\dataset_2\tiger_0558.jpg;dataset_2\tiger_0558.jpg;tiger
559;C:\Users\kiril\Desktop\3labAP\dataset_2\tiger_0559.jpg;dataset_2\tiger_0559.jpg;tiger
560;C:\Users\kiril\Desktop\3labAP\dataset_2\tiger_0560.jpg;dataset_2\tiger_0560.jpg;tiger
561;C:\Users\kiril\Desktop\3labAP\dataset_2\tiger_0561.jpg;dataset_2\tiger_0561.jpg;tiger
562;C:\Users\kiril\Desktop\3labAP\dataset_2\tiger_0562.jpg;dataset_2\tiger_0562.jpg;tiger
563;C:\Users\kiril\Desktop\3labAP\dataset_2\tiger_0563.jpg;dataset_2\tiger_0563.jpg;tiger
564;C:\Users\kiril\Desktop\3labAP\dataset_2\tiger_0564.jpg;dataset_2\tiger_0564.jpg;tiger
565;C:\Users\kiril\Desktop\3labAP\dataset_2\tiger_0565.jpg;dataset_2\tiger_0565.jpg;tiger
566;C:\Users\kiril\Desktop\3labAP\dataset_2\tiger_0566.jpg;dataset_2\tiger_0566.jpg;tiger
567;C:\Users\kiril\Desktop\3labAP\dataset_2\tiger_0567.jpg;dataset_2\tiger_0567.jpg;tiger
568;C:\Users\kiril\Desktop\3labAP\dataset_2\tiger_0568.jpg;dataset_2\tiger_0568.jpg;tiger
569;C:\Users\kiril\Desktop\3labAP\dataset_2\tiger_0569.jpg;dataset_2\tiger_0569.jpg;tiger
570;C:\Users\kiril\Desktop\3labAP\dataset_2\tiger_0570.jpg;dataset_2\tiger_0570.jpg;tiger
571;C:\Users\kiril\Desktop\3labAP\dataset_2\tiger_0571.jpg;dataset_2\tiger_0571.jpg;tiger
572;C:\Users\kiril\Desktop\3labAP\dataset_2\tiger_0572.jpg;dataset_2\tiger_0572.jpg;tiger
573;C:\Users\kiril\Desktop\3labAP\dataset_2\tiger_0573.jpg;dataset_2\tiger_0573.jpg;tiger
574;C:\Users\kiril\Desktop\3labAP\dataset_2\tiger_0574.jpg;dataset_2\tiger_0574.jpg;tiger
575;C:\Users\kiril\Desktop\3labAP\dataset_2\tiger_0575.jpg;dataset_2\tiger_0575.jpg;tiger
576;C:\Users\kiril\Desktop\3labAP\dataset_2\tiger_0576.jpg;dataset_2\tiger_0576.jpg;tiger
577;C:\Users\kiril\Desktop\3labAP\dataset_2\tiger_0577.jpg;dataset_2\tiger_0577.jpg;tiger
578;C:\Users\kiril\Desktop\3labAP\dataset_2\tiger_0578.jpg;dataset_2\tiger_0578.jpg;tiger
579;C:\Users\kiril\Desktop\3labAP\dataset_2\tiger_0579.jpg;dataset_2\tiger_0579.jpg;tiger
580;C:\Users\kiril\Desktop\3labAP\dataset_2\tiger_0580.jpg;dataset_2\tiger_0580.jpg;tiger
581;C:\Users\kiril\Desktop\3labAP\dataset_2\tiger_0581.jpg;dataset_2\tiger_0581.jpg;tiger
582;C:\Users\kiril\Desktop\3labAP\dataset_2\tiger_0582.jpg;dataset_2\tiger_0582.jpg;tiger
583;C:\Users\kiril\Desktop\3labAP\dataset_2\tiger_0583.jpg;dataset_2\tiger_0583.jpg;tiger
584;C:\Users\kiril\Desktop\3labAP\dataset_2\tiger_0584.jpg;dataset_2\tiger_0584.jpg;tiger
585;C:\Users\kiril\Desktop\3labAP\dataset_2\tiger_0585.jpg;dataset_2\tiger_0585.jpg;tiger
586;C:\Users\kiril\Desktop\3labAP\dataset_2\tiger_0586.jpg;dataset_2\tiger_0586.jpg;tiger
587;C:\Users\kiril\Desktop\3labAP\dataset_2\tiger_0587.jpg;dataset_2\tiger_0587.jpg;tiger
588;C:\Users\kiril\Desktop\3labAP\dataset_2\tiger_0588.jpg;dataset_2\tiger_0588.jpg;tiger
589;C:\Users\kiril\Desktop\3labAP\dataset_2\tiger_0589.jpg;dataset_2\tiger_0589.jpg;tiger
590;C:\Users\kiril\Desktop\3labAP\dataset_2\tiger_0590.jpg;dataset_2\tiger_0590.jpg;tiger
591;C:\Users\kiril\Desktop\3labAP\dataset_2\tiger_0591.jpg;dataset_2\tiger_0591.jpg;tiger
592;C:\Users\kiril\Desktop\3labAP\dataset_2\tiger_0592.jpg;dataset_2\tiger_0592.jpg;tiger
593;C:\Users\kiril\Desktop\3labAP\dataset_2\tiger_0593.jpg;dataset_2\tiger_0593.jpg;tiger
594;C:\Users\kiril\Desktop\3labAP\dataset_2\tiger_0594.jpg;dataset_2\tiger_0594.jpg;tiger
595;C:\Users\kiril\Desktop\3labAP\dataset_2\tiger_0595.jpg;dataset_2\tiger_0595.jpg;tiger
596;C:\Users\kiril\Desktop\3labAP\dataset_2\tiger_0596.jpg;dataset_2\tiger_0596.jpg;tiger
597;C:\Users\kiril\Desktop\3labAP\dataset_2\tiger_0597.jpg;dataset_2\tiger_0597.jpg;tiger
598;C:\Users\kiril\Desktop\3labAP\dataset_2\tiger_0598.jpg;dataset_2\tiger_0598.jpg;tiger
599;C:\Users\kiril\Desktop\3labAP\dataset_2\tiger_0599.jpg;dataset_2\tiger_0599.jpg;tiger
600;C:\Users\kiril\Desktop\3labAP\dataset_2\tiger_0600.jpg;dataset_2\tiger_0600.jpg;tiger
601;C:\Users\kiril\Desktop\3labAP\dataset_2\tiger_0601.jpg;dataset_2\tiger_0601.jpg;tiger
602;C:\Users\kiril\Desktop\3labAP\dataset_2\tiger_0602.jpg;dataset_2\tiger_0602.jpg;tiger
603;C:\Users\kiril\Desktop\3labAP\dataset_2\tiger_0603.jpg;dataset_2\tiger_0603.jpg;tiger
604;C:\Users\kiril\Desktop\3labAP\dataset_2\tiger_0604.jpg;dataset_2\tiger_0604.jpg;tiger
605;C:\Users\kiril\Desktop\3labAP\dataset_2\tiger_0605.jpg;dataset_2\tiger_0605.jpg;tiger
606;C:\Users\kiril\Desktop\3labAP\dataset_2\tiger_0606.jpg;dataset_2\tiger_0606.jpg;tiger
607;C:\Users\kiril\Desktop\3labAP\dataset_2\tiger_0607.jpg;dataset_2\tiger_0607.jpg;tiger
608;C:\Users\kiril\Desktop\3labAP\dataset_2\tiger_0608.jpg;dataset_2\tiger_0608.jpg;tiger
609;C:\Users\kiril\Desktop\3labAP\dataset_2\tiger_0609.jpg;dataset_2\tiger_0609.jpg;tiger
610;C:\Users\kiril\Desktop\3labAP\dataset_2\tiger_0610.jpg;dataset_2\tiger_0610.jpg;tiger
611;C:\Users\kiril\Desktop\3labAP\dataset_2\tiger_0611.jpg;dataset_2\tiger_0611.jpg;tiger
612;C:\Users\kiril\Desktop\3labAP\dataset_2\tiger_0612.jpg;dataset_2\tiger_0612.jpg;tiger
613;C:\Users\kiril\Desktop\3labAP\dataset_2\tiger_0613.jpg;dataset_2\tiger_0613.jpg;tiger
614;C:\Users\kiril\Desktop\3labAP\dataset_2\tiger_0614.jpg;dataset_2\tiger_0614.jpg;tiger
615;C:\Users\kiril\Desktop\3labAP\dataset_2\tiger_0615.jpg;dataset_2\tiger_0615.jpg;tiger
616;C:\Users\kiril\Desktop\3labAP\dataset_2\tiger_0616.jpg;dataset_2\tiger_0616.jpg;tiger
617;C:\Users\kiril\Desktop\3labAP\dataset_2\tiger_0617.jpg;dataset_2\tiger_0617.jpg;tiger
618;C:\Users\kiril\Desktop\3labAP\dataset_2\tiger_0618.jpg;dataset_2\tiger_0618.jpg;tiger
619;C:\Users\kiril\Desktop\3labAP\dataset_2\tiger_0619.jpg;dataset_2\tiger_0619.jpg;tiger
620;C:\Users\kiril\Desktop\3labAP\dataset_2\tiger_0620.jpg;dataset_2\tiger_0620.jpg;tiger
621;C:\Users\kiril\Desktop\3labAP\dataset_2\tiger_0621.jpg;dataset_2\tiger_0621.jpg;tiger
622;C:\Users\kiril\Desktop\3labAP\dataset_2\tiger_0622.jpg;dataset_2\tiger_0622.jpg;tiger
623;C:\Users\kiril\Desktop\3labAP\dataset_2\tiger_0623.jpg;dataset_2\tiger_0623.jpg;tiger
624;C:\Users\kiril\Desktop\3labAP\dataset_2\tiger_0624.jpg;dataset_2\tiger_0624.jpg;tiger
625;C:\Users\kiril\Desktop\3labAP\dataset_2\tiger_0625.jpg;dataset_2\tiger_0625.jpg;tiger
626;C:\Users\kiril\Desktop\3labAP\dataset_2\tiger_0626.jpg;dataset_2\tiger_0626.jpg;tiger
627;C:\Users\kiril\Desktop\3labAP\dataset_2\tiger_0627.jpg;dataset_2\tiger_0627.jpg;tiger
628;C:\Users\kiril\Desktop\3labAP\dataset_2\tiger_0628.jpg;dataset_2\tiger_0628.jpg;tiger
629;C:\Users\kiril\Desktop\3labAP\dataset_2\tiger_0629.jpg;dataset_2\tiger_0629.jpg;tiger
630;C:\Users\kiril\Desktop\3labAP\dataset_2\tiger_0630.jpg;dataset_2\tiger_0630.jpg;tiger
631;C:\Users\kiril\Desktop\3labAP\dataset_2\tiger_0631.jpg;dataset_2\tiger_0631.jpg;tiger
632;C:\Users\kiril\Desktop\3labAP\dataset_2\tiger_0632.jpg;dataset_2\tiger_0632.jpg;tiger
633;C:\Users\kiril\Desktop\3labAP\dataset_2\tiger_0633.jpg;dataset_2\tiger_0633.jpg;tiger
634;C:\Users\kiril\Desktop\3labAP\dataset_2\tiger_0634.jpg;dataset_2\tiger_0634.jpg;tiger
635;C:\Users\kiril\Desktop\3labAP\dataset_2\tiger_0635.jpg;dataset_2\tiger_0635.jpg;tiger
636;C:\Users\kiril\Desktop\3labAP\dataset_2\tiger_0636.jpg;dataset_2\tiger_0636.jpg;tiger
637;C:\Users\kiril\Desktop\3labAP\dataset_2\tiger_0637.jpg;dataset_2\tiger_0637.jpg;tiger
638;C:\Users\kiril\Desktop\3labAP\dataset_2\tiger_0638.jpg;dataset_2\tiger_0638.jpg;tiger
639;C:\Users\kiril\Desktop\3labAP\dataset_2\tiger_0639.jpg;dataset_2\tiger_0639.jpg;tiger
640;C:\Users\kiril\Desktop\3labAP\dataset_2\tiger_0640.jpg;dataset_2\tiger_0640.jpg;tiger
641;C:\Users\kiril\Desktop\3labAP\dataset_2\tiger_0641.jpg;dataset_2\tiger_0641.jpg;tiger
642;C:\Users\kiril\Desktop\3labAP\dataset_2\tiger_0642.jpg;dataset_2\tiger_0642.jpg;tiger
643;C:\Users\kiril\Desktop\3labAP\dataset_2\tiger_0643.jpg;dataset_2\tiger_0643.jpg;tiger
644;C:\Users\kiril\Desktop\3labAP\dataset_2\tiger_0644.jpg;dataset_2\tiger_0644.jpg;tiger
645;C:\Users\kiril\Desktop\3labAP\dataset_2\tiger_0645.jpg;dataset_2\tiger_0645.jpg;tiger
646;C:\Users\kiril\Desktop\3labAP\dataset_2\tiger_0646.jpg;dataset_2\tiger_0646.jpg;tiger
647;C:\Users\kiril\Desktop\3labAP\dataset_2\tiger_0647.jpg;dataset_2\tiger_0647.jpg;tiger
648;C:\Users\kiril\Desktop\3labAP\dataset_2\tiger_0648.jpg;dataset_2\tiger_0648.jpg;tiger
649;C:\Users\kiril\Desktop\3labAP\dataset_2\tiger_0649.jpg;dataset_2\tiger_0649.jpg;tiger
650;C:\Users\kiril\Desktop\3labAP\dataset_2\tiger_0650.jpg;dataset_2\tiger_0650.jpg;tiger
651;C:\Users\kiril\Desktop\3labAP\dataset_2\tiger_0651.jpg;dataset_2\tiger_0651.jpg;tiger
652;C:\Users\kiril\Desktop\3labAP\dataset_2\tiger_0652.jpg;dataset_2\tiger_0652.jpg;tiger
653;C:\Users\kiril\Desktop\3labAP\dataset_2\tiger_0653.jpg;dataset_2\tiger_0653.jpg;tiger
654;C:\Users\kiril\Desktop\3labAP\dataset_2\tiger_0654.jpg;dataset_2\tiger_0654.jpg;tiger
655;C:\Users\kiril\Desktop\3labAP\dataset_2\tiger_0655.jpg;dataset_2\tiger_0655.jpg;tiger
656;C:\Users\kiril\Desktop\3labAP\dataset_2\tiger_0656.jpg;dataset_2\tiger_0656.jpg;tiger
657;C:\Users\kiril\Desktop\3labAP\dataset_2\tiger_0657.jpg;dataset_2\tiger_0657.jpg;tiger
658;C:\Users\kiril\Desktop\3labAP\dataset_2\tiger_0658.jpg;dataset_2\tiger_0658.jpg;tiger
659;C:\Users\kiril\Desktop\3labAP\dataset_2\tiger_0659.jpg;dataset_2\tiger_0659.jpg;tiger
660;C:\Users\kiril\Desktop\3labAP\dataset_2\tiger_0660.jpg;dataset_2\tiger_0660.jpg;tiger
661;C:\Users\kiril\Desktop\3labAP\dataset_2\tiger_0661.jpg;dataset_2\tiger_0661.jpg;tiger
662;C:\Users\kiril\Desktop\3labAP\dataset_2\tiger_0662.jpg;dataset_2\tiger_0662.jpg;tiger
663;C:\Users\kiril\Desktop\3labAP\dataset_2\tiger_0663.jpg;dataset_2\tiger_0663.jpg;tiger
664;C:\Users\kiril\Desktop\3labAP\dataset_2\tiger_0664.jpg;dataset_2\tiger_0664.jpg;tiger
665;C:\Users\kiril\Desktop\3labAP\dataset_2\tiger_0665.jpg;dataset_2\tiger_0665.jpg;tiger
666;C:\Users\kiril\Desktop\3labAP\dataset_2\tiger_0666.jpg;dataset_2\tiger_0666.jpg;tiger
667;C:\Users\kiril\Desktop\3labAP\dataset_2\tiger_0667.jpg;dataset_2\tiger_0667.jpg;tiger
668;C:\Users\kiril\Desktop\3labAP\dataset_2\tiger_0668.jpg;dataset_2\tiger_0668.jpg;tiger
669;C:\Users\kiril\Desktop\3labAP\dataset_2\tiger_0669.jpg;dataset_2\tiger_0669.jpg;tiger
670;C:\Users\kiril\Desktop\3labAP\dataset_2\tiger_0670.jpg;dataset_2\tiger_0670.jpg;tiger
671;C:\Users\kiril\Desktop\3labAP\dataset_2\tiger_0671.jpg;dataset_2\tiger_0671.jpg;tiger
672;C:\Users\kiril\Desktop\3labAP\dataset_2\tiger_0672.jpg;dataset_2\tiger_0672.jpg;tiger
673;C:\Users\kiril\Desktop\3labAP\dataset_2\tiger_0673.jpg;dataset_2\tiger_0673.jpg;tiger
674;C:\Users\kiril\Desktop\3labAP\dataset_2\tiger_0674.jpg;dataset_2\tiger_0674.jpg;tiger
675;C:\Users\kiril\Desktop\3labAP\dataset_2\tiger_0675.jpg;dataset_2\tiger_0675.jpg;tiger
676;C:\Users\kiril\Desktop\3labAP\dataset_2\tiger_0676.jpg;dataset_2\tiger_0676.jpg;tiger
677;C:\Users\kiril\Desktop\3labAP\dataset_2\tiger_0677.jpg;dataset_2\tiger_0677.jpg;tiger
678;C:\Users\kiril\Desktop\3labAP\dataset_2\tiger_0678.jpg;dataset_2\tiger_0678.jpg;tiger
679;C:\Users\kiril\Desktop\3labAP\dataset_2\tiger_0679.jpg;dataset_2\tiger_0679.jpg;tiger
680;C:\Users\kiril\Desktop\3labAP\dataset_2\tiger_0680.jpg;dataset_2\tiger_0680.jpg;tiger
681;C:\Users\kiril\Desktop\3labAP\dataset_2\tiger_0681.jpg;dataset_2\tiger_0681.jpg;tiger
682;C:\Users\kiril\Desktop\3labAP\dataset_2\tiger_0682.jpg;dataset_2\tiger_0682.jpg;tiger
683;C:\Users\kiril\Desktop\3labAP\dataset_2\tiger_0683.jpg;dataset_2\tiger_0683.jpg;tiger
684;C:\Users\kiril\Desktop\3labAP\dataset_2\tiger_0684.jpg;dataset_2\tiger_0684.jpg;tiger
685;C:\Users\kiril\Desktop\3labAP\dataset_2\tiger_0685.jpg;dataset_2\tiger_0685.jpg;tiger
686;C:\Users\kiril\Desktop\3labAP\dataset_2\tiger_0686.jpg;dataset_2\tiger_0686.jpg;tiger
687;C:\Users\kiril\Desktop\3labAP\dataset_2\tiger_0687.jpg;dataset_2\tiger_0687.jpg;tiger
688;C:\Users\kiril\Desktop\3labAP\dataset_2\tiger_0688.jpg;dataset_2\tiger_0688.jpg;tiger
689;C:\Users\kiril\Desktop\3labAP\dataset_2\tiger_0689.jpg;dataset_2\tiger_0689.jpg;tiger
690;C:\Users\kiril\Desktop\3labAP\dataset_2\tiger_0690.jpg;dataset_2\tiger_0690.jpg;tiger
691;C:\Users\kiril\Desktop\3labAP\dataset_2\tiger_0691.jpg;dataset_2\tiger_0691.jpg;tiger
692;C:\Users\kiril\Desktop\3labAP\dataset_2\tiger_0692.jpg;dataset_2\tiger_0692.jpg;tiger
693;C:\Users\kiril\Desktop\3labAP\dataset_2\tiger_0693.jpg;dataset_2\tiger_0693.jpg;tiger
694;C:\Users\kiril\Desktop\3labAP\dataset_2\tiger_0694.jpg;dataset_2\tiger_0694.jpg;tiger
695;C:\Users\kiril\Desktop\3labAP\dataset_2\tiger_0695.jpg;dataset_2\tiger_0695.jpg;tiger
696;C:\Users\kiril\Desktop\3labAP\dataset_2\tiger_0696.jpg;dataset_2\tiger_0696.jpg;tiger
697;C:\Users\kiril\Desktop\3labAP\dataset_2\tiger_0697.jpg;dataset_2\tiger_0697.jpg;tiger
698;C:\Users\kiril\Desktop\3labAP\dataset_2\tiger_0698.jpg;dataset_2\tiger_0698.jpg;tiger
699;C:\Users\kiril\Desktop\3labAP\dataset_2\tiger_0699.jpg;dataset_2\tiger_0699.jpg;tiger
700;C:\Users\kiril\Desktop\3labAP\dataset_2\tiger_0700.jpg;dataset_2\tiger_0700.jpg;tiger
701;C:\Users\kiril\Desktop\3labAP\dataset_2\tiger_0701.jpg;dataset_2\tiger_0701.jpg;tiger
702;C:\Users\kiril\Desktop\3labAP\dataset_2\tiger_0702.jpg;dataset_2\tiger_0702.jpg;tiger
703;C:\Users\kiril\Desktop\3labAP\dataset_2\tiger_0703.jpg;dataset_2\tiger_0703.jpg;tiger
704;C:\Users\kiril\Desktop\3labAP\dataset_2\tiger_0704.jpg;dataset_2\tiger_0704.jpg;tiger
705;C:\Users\kiril\Desktop\3labAP\dataset_2\tiger_0705.jpg;dataset_2\tiger_0705.jpg;tiger
706;C:\Users\kiril\Desktop\3labAP\dataset_2\tiger_0706.jpg;dataset_2\tiger_0706.jpg;tiger
707;C:\Users\kiril\Desktop\3labAP\dataset_2\tiger_0707.jpg;dataset_2\tiger_0707.jpg;tiger
708;C:\Users\kiril\Desktop\3labAP\dataset_2\tiger_0708.jpg;dataset_2\tiger_0708.jpg;tiger
709;C:\Users\kiril\Desktop\3labAP\dataset_2\tiger_0709.jpg;dataset_2\tiger_0709.jpg;tiger
710;C:\Users\kiril\Desktop\3labAP\dataset_2\tiger_0710.jpg;dataset_2\tiger_0710.jpg;tiger
711;C:\Users\kiril\Desktop\3labAP\dataset_2\tiger_0711.jpg;dataset_2\tiger_0711.jpg;tiger
712;C:\Users\kiril\Desktop\3labAP\dataset_2\tiger_0712.jpg;dataset_2\tiger_0712.jpg;tiger
713;C:\Users\kiril\Desktop\3labAP\dataset_2\tiger_0713.jpg;dataset_2\tiger_0713.jpg;tiger
714;C:\Users\kiril\Desktop\3labAP\dataset_2\tiger_0714.jpg;dataset_2\tiger_0714.jpg;tiger
715;C:\Users\kiril\Desktop\3labAP\dataset_2\tiger_0715.jpg;dataset_2\tiger_0715.jpg;tiger
716;C:\Users\kiril\Desktop\3labAP\dataset_2\tiger_0716.jpg;dataset_2\tiger_0716.jpg;tiger
717;C:\Users\kiril\Desktop\3labAP\dataset_2\tiger_0717.jpg;dataset_2\tiger_0717.jpg;tiger
718;C:\Users\kiril\Desktop\3labAP\dataset_2\tiger_0718.jpg;dataset_2\tiger_0718.jpg;tiger
719;C:\Users\kiril\Desktop\3labAP\dataset_2\tiger_0719.jpg;dataset_2\tiger_0719.jpg;tiger
720;C:\Users\kiril\Desktop\3labAP\dataset_2\tiger_0720.jpg;dataset_2\tiger_0720.jpg;tiger
721;C:\Users\kiril\Desktop\3labAP\dataset_2\tiger_0721.jpg;dataset_2\tiger_0721.jpg;tiger
722;C:\Users\kiril\Desktop\3labAP\dataset_2\tiger_0722.jpg;dataset_2\tiger_0722.jpg;tiger
723;C:\Users\kiril\Desktop\3labAP\dataset_2\tiger_0723.jpg;dataset_2\tiger_0723.jpg;tiger
724;C:\Users\kiril\Desktop\3labAP\dataset_2\tiger_0724.jpg;dataset_2\tiger_0724.jpg;tiger
725;C:\Users\kiril\Desktop\3labAP\dataset_2\tiger_0725.jpg;dataset_2\tiger_0725.jpg;tiger
726;C:\Users\kiril\Desktop\3labAP\dataset_2\tiger_0726.jpg;dataset_2\tiger_0726.jpg;tiger
727;C:\Users\kiril\Desktop\3labAP\dataset_2\tiger_0727.jpg;dataset_2\tiger_0727.jpg;tiger
728;C:\Users\kiril\Desktop\3labAP\dataset_2\tiger_0728.jpg;dataset_2\tiger_0728.jpg;tiger
729;C:\Users\kiril\Desktop\3labAP\dataset_2\tiger_0729.jpg;dataset_2\tiger_0729.jpg;tiger
730;C:\Users\kiril\Desktop\3labAP\dataset_2\tiger_0730.jpg;dataset_2\tiger_0730.jpg;tiger
731;C:\Users\kiril\Desktop\3labAP\dataset_2\tiger_0731.jpg;dataset_2\tiger_0731.jpg;tiger
732;C:\Users\kiril\Desktop\3labAP\dataset_2\tiger_0732.jpg;dataset_2\tiger_0732.jpg;tiger
733;C:\Users\kiril\Desktop\3labAP\dataset_2\tiger_0733.jpg;dataset_2\tiger_0733.jpg;tiger
734;C:\Users\kiril\Desktop\3labAP\dataset_2\tiger_0734.jpg;dataset_2\tiger_0734.jpg;tiger
735;C:\Users\kiril\Desktop\3labAP\dataset_2\tiger_0735.jpg;dataset_2\tiger_0735.jpg;tiger
736;C:\Users\kiril\Desktop\3labAP\dataset_2\tiger_0736.jpg;dataset_2\tiger_0736.jpg;tiger
737;C:\Users\kiril\Desktop\3labAP\dataset_2\tiger_0737.jpg;dataset_2\tiger_0737.jpg;tiger
738;C:\Users\kiril\Desktop\3labAP\dataset_2\tiger_0738.jpg;dataset_2\tiger_0738.jpg;tiger
739;C:\Users\kiril\Desktop\3labAP\dataset_2\tiger_0739.jpg;dataset_2\tiger_0739.jpg;tiger
740;C:\Users\kiril\Desktop\3labAP\dataset_2\tiger_0740.jpg;dataset_2\tiger_0740.jpg;tiger
741;C:\Users\kiril\Desktop\3labAP\dataset_2\tiger_0741.jpg;dataset_2\tiger_0741.jpg;tiger
742;C:\Users\kiril\Desktop\3labAP\dataset_2\tiger_0742.jpg;dataset_2\tiger_0742.jpg;tiger
743;C:\Users\kiril\Desktop\3labAP\dataset_2\tiger_0743.jpg;dataset_2\tiger_0743.jpg;tiger
744;C:\Users\kiril\Desktop\3labAP\dataset_2\tiger_0744.jpg;dataset_2\tiger_0744.jpg;tiger
745;C:\Users\kiril\Desktop\3labAP\dataset_2\tiger_0745.jpg;dataset_2\tiger_0745.jpg;tiger
746;C:\Users\kiril\Desktop\3labAP\dataset_2\tiger_0746.jpg;dataset_2\tiger_0746.jpg;tiger
747;C:\Users\kiril\Desktop\3labAP\dataset_2\tiger_0747.jpg;dataset_2\tiger_0747.jpg;tiger
748;C:\Users\kiril\Desktop\3labAP\dataset_2\tiger_0748.jpg;dataset_2\tiger_0748.jpg;tiger
749;C:\Users\kiril\Desktop\3labAP\dataset_2\tiger_0749.jpg;dataset_2\tiger_0749.jpg;tiger
750;C:\Users\kiril\Desktop\3labAP\dataset_2\tiger_0750.jpg;dataset_2\tiger_0750.jpg;tiger
751;C:\Users\kiril\Desktop\3labAP\dataset_2\tiger_0751.jpg;dataset_2\tiger_0751.jpg;tiger
752;C:\Users\kiril\Desktop\3labAP\dataset_2\tiger_0752.jpg;dataset_2\tiger_0752.jpg;tiger
753;C:\Users\kiril\Desktop\3labAP\dataset_2\tiger_0753.jpg;dataset_2\tiger_0753.jpg;tiger
754;C:\Users\kiril\Desktop\3labAP\dataset_2\tiger_0754.jpg;dataset_2\tiger_0754.jpg;tiger
755;C:\Users\kiril\Desktop\3labAP\dataset_2\tiger_0755.jpg;dataset_2\tiger_0755.jpg;tiger
756;C:\Users\kiril\Desktop\3labAP\dataset_2\tiger_0756.jpg;dataset_2\tiger_0756.jpg;tiger
757;C:\Users\kiril\Desktop\3labAP\dataset_2\tiger_0757.jpg;dataset_2\tiger_0757.jpg;tiger
758;C:\Users\kiril\Desktop\3labAP\dataset_2\tiger_0758.jpg;dataset_2\tiger_0758.jpg;tiger
759;C:\Users\kiril\Desktop\3labAP\dataset_2\tiger_0759.jpg;dataset_2\tiger_0759.jpg;tiger
760;C:\Users\kiril\Desktop\3labAP\dataset_2\tiger_0760.jpg;dataset_2\tiger_0760.jpg;tiger
761;C:\Users\kiril\Desktop\3labAP\dataset_2\tiger_0761.jpg;dataset_2\tiger_0761.jpg;tiger
