;Abs Path;Rel Path;Item Class
584;C:\Users\kiril\Desktop\3labAP\dataset_3\9728.jpg;dataset_3\9728.jpg;tiger
585;C:\Users\kiril\Desktop\3labAP\dataset_3\1508.jpg;dataset_3\1508.jpg;tiger
586;C:\Users\kiril\Desktop\3labAP\dataset_3\8116.jpg;dataset_3\8116.jpg;tiger
587;C:\Users\kiril\Desktop\3labAP\dataset_3\7253.jpg;dataset_3\7253.jpg;tiger
588;C:\Users\kiril\Desktop\3labAP\dataset_3\9778.jpg;dataset_3\9778.jpg;tiger
589;C:\Users\kiril\Desktop\3labAP\dataset_3\5878.jpg;dataset_3\5878.jpg;tiger
590;C:\Users\kiril\Desktop\3labAP\dataset_3\5409.jpg;dataset_3\5409.jpg;tiger
591;C:\Users\kiril\Desktop\3labAP\dataset_3\8368.jpg;dataset_3\8368.jpg;tiger
592;C:\Users\kiril\Desktop\3labAP\dataset_3\7434.jpg;dataset_3\7434.jpg;tiger
593;C:\Users\kiril\Desktop\3labAP\dataset_3\2660.jpg;dataset_3\2660.jpg;tiger
594;C:\Users\kiril\Desktop\3labAP\dataset_3\2506.jpg;dataset_3\2506.jpg;tiger
595;C:\Users\kiril\Desktop\3labAP\dataset_3\7691.jpg;dataset_3\7691.jpg;tiger
596;C:\Users\kiril\Desktop\3labAP\dataset_3\3376.jpg;dataset_3\3376.jpg;tiger
597;C:\Users\kiril\Desktop\3labAP\dataset_3\770.jpg;dataset_3\770.jpg;tiger
598;C:\Users\kiril\Desktop\3labAP\dataset_3\3878.jpg;dataset_3\3878.jpg;tiger
599;C:\Users\kiril\Desktop\3labAP\dataset_3\219.jpg;dataset_3\219.jpg;tiger
600;C:\Users\kiril\Desktop\3labAP\dataset_3\3458.jpg;dataset_3\3458.jpg;tiger
601;C:\Users\kiril\Desktop\3labAP\dataset_3\568.jpg;dataset_3\568.jpg;tiger
602;C:\Users\kiril\Desktop\3labAP\dataset_3\8936.jpg;dataset_3\8936.jpg;tiger
603;C:\Users\kiril\Desktop\3labAP\dataset_3\9371.jpg;dataset_3\9371.jpg;tiger
604;C:\Users\kiril\Desktop\3labAP\dataset_3\8783.jpg;dataset_3\8783.jpg;tiger
605;C:\Users\kiril\Desktop\3labAP\dataset_3\8492.jpg;dataset_3\8492.jpg;tiger
606;C:\Users\kiril\Desktop\3labAP\dataset_3\2831.jpg;dataset_3\2831.jpg;tiger
607;C:\Users\kiril\Desktop\3labAP\dataset_3\9444.jpg;dataset_3\9444.jpg;tiger
608;C:\Users\kiril\Desktop\3labAP\dataset_3\4420.jpg;dataset_3\4420.jpg;tiger
609;C:\Users\kiril\Desktop\3labAP\dataset_3\5087.jpg;dataset_3\5087.jpg;tiger
610;C:\Users\kiril\Desktop\3labAP\dataset_3\6230.jpg;dataset_3\6230.jpg;tiger
611;C:\Users\kiril\Desktop\3labAP\dataset_3\5242.jpg;dataset_3\5242.jpg;tiger
612;C:\Users\kiril\Desktop\3labAP\dataset_3\6796.jpg;dataset_3\6796.jpg;tiger
613;C:\Users\kiril\Desktop\3labAP\dataset_3\2800.jpg;dataset_3\2800.jpg;tiger
614;C:\Users\kiril\Desktop\3labAP\dataset_3\8188.jpg;dataset_3\8188.jpg;tiger
615;C:\Users\kiril\Desktop\3labAP\dataset_3\5985.jpg;dataset_3\5985.jpg;tiger
616;C:\Users\kiril\Desktop\3labAP\dataset_3\580.jpg;dataset_3\580.jpg;tiger
617;C:\Users\kiril\Desktop\3labAP\dataset_3\2931.jpg;dataset_3\2931.jpg;tiger
618;C:\Users\kiril\Desktop\3labAP\dataset_3\2213.jpg;dataset_3\2213.jpg;tiger
619;C:\Users\kiril\Desktop\3labAP\dataset_3\1400.jpg;dataset_3\1400.jpg;tiger
620;C:\Users\kiril\Desktop\3labAP\dataset_3\5070.jpg;dataset_3\5070.jpg;tiger
621;C:\Users\kiril\Desktop\3labAP\dataset_3\1327.jpg;dataset_3\1327.jpg;tiger
622;C:\Users\kiril\Desktop\3labAP\dataset_3\59.jpg;dataset_3\59.jpg;tiger
623;C:\Users\kiril\Desktop\3labAP\dataset_3\4944.jpg;dataset_3\4944.jpg;tiger
624;C:\Users\kiril\Desktop\3labAP\dataset_3\505.jpg;dataset_3\505.jpg;tiger
625;C:\Users\kiril\Desktop\3labAP\dataset_3\7651.jpg;dataset_3\7651.jpg;tiger
626;C:\Users\kiril\Desktop\3labAP\dataset_3\8693.jpg;dataset_3\8693.jpg;tiger
627;C:\Users\kiril\Desktop\3labAP\dataset_3\7956.jpg;dataset_3\7956.jpg;tiger
628;C:\Users\kiril\Desktop\3labAP\dataset_3\9393.jpg;dataset_3\9393.jpg;tiger
629;C:\Users\kiril\Desktop\3labAP\dataset_3\7980.jpg;dataset_3\7980.jpg;tiger
630;C:\Users\kiril\Desktop\3labAP\dataset_3\1771.jpg;dataset_3\1771.jpg;tiger
631;C:\Users\kiril\Desktop\3labAP\dataset_3\3936.jpg;dataset_3\3936.jpg;tiger
632;C:\Users\kiril\Desktop\3labAP\dataset_3\8028.jpg;dataset_3\8028.jpg;tiger
633;C:\Users\kiril\Desktop\3labAP\dataset_3\36.jpg;dataset_3\36.jpg;tiger
634;C:\Users\kiril\Desktop\3labAP\dataset_3\8114.jpg;dataset_3\8114.jpg;tiger
635;C:\Users\kiril\Desktop\3labAP\dataset_3\8727.jpg;dataset_3\8727.jpg;tiger
636;C:\Users\kiril\Desktop\3labAP\dataset_3\7609.jpg;dataset_3\7609.jpg;tiger
637;C:\Users\kiril\Desktop\3labAP\dataset_3\6772.jpg;dataset_3\6772.jpg;tiger
638;C:\Users\kiril\Desktop\3labAP\dataset_3\7231.jpg;dataset_3\7231.jpg;tiger
639;C:\Users\kiril\Desktop\3labAP\dataset_3\5950.jpg;dataset_3\5950.jpg;tiger
640;C:\Users\kiril\Desktop\3labAP\dataset_3\9585.jpg;dataset_3\9585.jpg;tiger
641;C:\Users\kiril\Desktop\3labAP\dataset_3\5102.jpg;dataset_3\5102.jpg;tiger
642;C:\Users\kiril\Desktop\3labAP\dataset_3\8707.jpg;dataset_3\8707.jpg;tiger
643;C:\Users\kiril\Desktop\3labAP\dataset_3\6856.jpg;dataset_3\6856.jpg;tiger
644;C:\Users\kiril\Desktop\3labAP\dataset_3\5775.jpg;dataset_3\5775.jpg;tiger
645;C:\Users\kiril\Desktop\3labAP\dataset_3\4324.jpg;dataset_3\4324.jpg;tiger
646;C:\Users\kiril\Desktop\3labAP\dataset_3\7169.jpg;dataset_3\7169.jpg;tiger
647;C:\Users\kiril\Desktop\3labAP\dataset_3\8488.jpg;dataset_3\8488.jpg;tiger
648;C:\Users\kiril\Desktop\3labAP\dataset_3\9836.jpg;dataset_3\9836.jpg;tiger
649;C:\Users\kiril\Desktop\3labAP\dataset_3\4351.jpg;dataset_3\4351.jpg;tiger
650;C:\Users\kiril\Desktop\3labAP\dataset_3\1562.jpg;dataset_3\1562.jpg;tiger
651;C:\Users\kiril\Desktop\3labAP\dataset_3\7102.jpg;dataset_3\7102.jpg;tiger
652;C:\Users\kiril\Desktop\3labAP\dataset_3\3978.jpg;dataset_3\3978.jpg;tiger
653;C:\Users\kiril\Desktop\3labAP\dataset_3\9403.jpg;dataset_3\9403.jpg;tiger
654;C:\Users\kiril\Desktop\3labAP\dataset_3\9665.jpg;dataset_3\9665.jpg;tiger
655;C:\Users\kiril\Desktop\3labAP\dataset_3\4742.jpg;dataset_3\4742.jpg;tiger
656;C:\Users\kiril\Desktop\3labAP\dataset_3\490.jpg;dataset_3\490.jpg;tiger
657;C:\Users\kiril\Desktop\3labAP\dataset_3\7914.jpg;dataset_3\7914.jpg;tiger
658;C:\Users\kiril\Desktop\3labAP\dataset_3\9494.jpg;dataset_3\9494.jpg;tiger
659;C:\Users\kiril\Desktop\3labAP\dataset_3\1311.jpg;dataset_3\1311.jpg;tiger
660;C:\Users\kiril\Desktop\3labAP\dataset_3\4959.jpg;dataset_3\4959.jpg;tiger
661;C:\Users\kiril\Desktop\3labAP\dataset_3\3877.jpg;dataset_3\3877.jpg;tiger
662;C:\Users\kiril\Desktop\3labAP\dataset_3\7444.jpg;dataset_3\7444.jpg;tiger
663;C:\Users\kiril\Desktop\3labAP\dataset_3\7732.jpg;dataset_3\7732.jpg;tiger
664;C:\Users\kiril\Desktop\3labAP\dataset_3\4653.jpg;dataset_3\4653.jpg;tiger
665;C:\Users\kiril\Desktop\3labAP\dataset_3\6566.jpg;dataset_3\6566.jpg;tiger
666;C:\Users\kiril\Desktop\3labAP\dataset_3\3615.jpg;dataset_3\3615.jpg;tiger
667;C:\Users\kiril\Desktop\3labAP\dataset_3\8730.jpg;dataset_3\8730.jpg;tiger
668;C:\Users\kiril\Desktop\3labAP\dataset_3\1871.jpg;dataset_3\1871.jpg;tiger
669;C:\Users\kiril\Desktop\3labAP\dataset_3\1570.jpg;dataset_3\1570.jpg;tiger
670;C:\Users\kiril\Desktop\3labAP\dataset_3\1391.jpg;dataset_3\1391.jpg;tiger
671;C:\Users\kiril\Desktop\3labAP\dataset_3\341.jpg;dataset_3\341.jpg;tiger
672;C:\Users\kiril\Desktop\3labAP\dataset_3\3581.jpg;dataset_3\3581.jpg;tiger
673;C:\Users\kiril\Desktop\3labAP\dataset_3\9508.jpg;dataset_3\9508.jpg;tiger
674;C:\Users\kiril\Desktop\3labAP\dataset_3\4620.jpg;dataset_3\4620.jpg;tiger
675;C:\Users\kiril\Desktop\3labAP\dataset_3\2015.jpg;dataset_3\2015.jpg;tiger
676;C:\Users\kiril\Desktop\3labAP\dataset_3\6899.jpg;dataset_3\6899.jpg;tiger
677;C:\Users\kiril\Desktop\3labAP\dataset_3\3339.jpg;dataset_3\3339.jpg;tiger
678;C:\Users\kiril\Desktop\3labAP\dataset_3\82.jpg;dataset_3\82.jpg;tiger
679;C:\Users\kiril\Desktop\3labAP\dataset_3\5020.jpg;dataset_3\5020.jpg;tiger
680;C:\Users\kiril\Desktop\3labAP\dataset_3\5443.jpg;dataset_3\5443.jpg;tiger
681;C:\Users\kiril\Desktop\3labAP\dataset_3\1001.jpg;dataset_3\1001.jpg;tiger
682;C:\Users\kiril\Desktop\3labAP\dataset_3\6366.jpg;dataset_3\6366.jpg;tiger
683;C:\Users\kiril\Desktop\3labAP\dataset_3\3149.jpg;dataset_3\3149.jpg;tiger
684;C:\Users\kiril\Desktop\3labAP\dataset_3\8348.jpg;dataset_3\8348.jpg;tiger
685;C:\Users\kiril\Desktop\3labAP\dataset_3\7523.jpg;dataset_3\7523.jpg;tiger
686;C:\Users\kiril\Desktop\3labAP\dataset_3\5770.jpg;dataset_3\5770.jpg;tiger
687;C:\Users\kiril\Desktop\3labAP\dataset_3\3463.jpg;dataset_3\3463.jpg;tiger
688;C:\Users\kiril\Desktop\3labAP\dataset_3\1741.jpg;dataset_3\1741.jpg;tiger
689;C:\Users\kiril\Desktop\3labAP\dataset_3\2674.jpg;dataset_3\2674.jpg;tiger
690;C:\Users\kiril\Desktop\3labAP\dataset_3\3928.jpg;dataset_3\3928.jpg;tiger
691;C:\Users\kiril\Desktop\3labAP\dataset_3\4178.jpg;dataset_3\4178.jpg;tiger
692;C:\Users\kiril\Desktop\3labAP\dataset_3\1474.jpg;dataset_3\1474.jpg;tiger
693;C:\Users\kiril\Desktop\3labAP\dataset_3\5110.jpg;dataset_3\5110.jpg;tiger
694;C:\Users\kiril\Desktop\3labAP\dataset_3\9616.jpg;dataset_3\9616.jpg;tiger
695;C:\Users\kiril\Desktop\3labAP\dataset_3\5593.jpg;dataset_3\5593.jpg;tiger
696;C:\Users\kiril\Desktop\3labAP\dataset_3\6805.jpg;dataset_3\6805.jpg;tiger
697;C:\Users\kiril\Desktop\3labAP\dataset_3\1883.jpg;dataset_3\1883.jpg;tiger
698;C:\Users\kiril\Desktop\3labAP\dataset_3\8339.jpg;dataset_3\8339.jpg;tiger
699;C:\Users\kiril\Desktop\3labAP\dataset_3\220.jpg;dataset_3\220.jpg;tiger
700;C:\Users\kiril\Desktop\3labAP\dataset_3\443.jpg;dataset_3\443.jpg;tiger
701;C:\Users\kiril\Desktop\3labAP\dataset_3\4764.jpg;dataset_3\4764.jpg;tiger
702;C:\Users\kiril\Desktop\3labAP\dataset_3\9338.jpg;dataset_3\9338.jpg;tiger
703;C:\Users\kiril\Desktop\3labAP\dataset_3\9059.jpg;dataset_3\9059.jpg;tiger
704;C:\Users\kiril\Desktop\3labAP\dataset_3\1812.jpg;dataset_3\1812.jpg;tiger
705;C:\Users\kiril\Desktop\3labAP\dataset_3\3250.jpg;dataset_3\3250.jpg;tiger
706;C:\Users\kiril\Desktop\3labAP\dataset_3\8724.jpg;dataset_3\8724.jpg;tiger
707;C:\Users\kiril\Desktop\3labAP\dataset_3\2939.jpg;dataset_3\2939.jpg;tiger
708;C:\Users\kiril\Desktop\3labAP\dataset_3\1293.jpg;dataset_3\1293.jpg;tiger
709;C:\Users\kiril\Desktop\3labAP\dataset_3\4537.jpg;dataset_3\4537.jpg;tiger
710;C:\Users\kiril\Desktop\3labAP\dataset_3\6766.jpg;dataset_3\6766.jpg;tiger
711;C:\Users\kiril\Desktop\3labAP\dataset_3\905.jpg;dataset_3\905.jpg;tiger
712;C:\Users\kiril\Desktop\3labAP\dataset_3\7513.jpg;dataset_3\7513.jpg;tiger
713;C:\Users\kiril\Desktop\3labAP\dataset_3\1543.jpg;dataset_3\1543.jpg;tiger
714;C:\Users\kiril\Desktop\3labAP\dataset_3\6485.jpg;dataset_3\6485.jpg;tiger
715;C:\Users\kiril\Desktop\3labAP\dataset_3\5176.jpg;dataset_3\5176.jpg;tiger
716;C:\Users\kiril\Desktop\3labAP\dataset_3\4804.jpg;dataset_3\4804.jpg;tiger
717;C:\Users\kiril\Desktop\3labAP\dataset_3\2000.jpg;dataset_3\2000.jpg;tiger
718;C:\Users\kiril\Desktop\3labAP\dataset_3\8573.jpg;dataset_3\8573.jpg;tiger
719;C:\Users\kiril\Desktop\3labAP\dataset_3\5562.jpg;dataset_3\5562.jpg;tiger
720;C:\Users\kiril\Desktop\3labAP\dataset_3\5882.jpg;dataset_3\5882.jpg;tiger
721;C:\Users\kiril\Desktop\3labAP\dataset_3\695.jpg;dataset_3\695.jpg;tiger
722;C:\Users\kiril\Desktop\3labAP\dataset_3\5659.jpg;dataset_3\5659.jpg;tiger
723;C:\Users\kiril\Desktop\3labAP\dataset_3\4445.jpg;dataset_3\4445.jpg;tiger
724;C:\Users\kiril\Desktop\3labAP\dataset_3\2259.jpg;dataset_3\2259.jpg;tiger
725;C:\Users\kiril\Desktop\3labAP\dataset_3\4140.jpg;dataset_3\4140.jpg;tiger
726;C:\Users\kiril\Desktop\3labAP\dataset_3\6426.jpg;dataset_3\6426.jpg;tiger
727;C:\Users\kiril\Desktop\3labAP\dataset_3\3009.jpg;dataset_3\3009.jpg;tiger
728;C:\Users\kiril\Desktop\3labAP\dataset_3\4139.jpg;dataset_3\4139.jpg;tiger
729;C:\Users\kiril\Desktop\3labAP\dataset_3\3818.jpg;dataset_3\3818.jpg;tiger
730;C:\Users\kiril\Desktop\3labAP\dataset_3\7894.jpg;dataset_3\7894.jpg;tiger
731;C:\Users\kiril\Desktop\3labAP\dataset_3\639.jpg;dataset_3\639.jpg;tiger
732;C:\Users\kiril\Desktop\3labAP\dataset_3\9063.jpg;dataset_3\9063.jpg;tiger
733;C:\Users\kiril\Desktop\3labAP\dataset_3\9303.jpg;dataset_3\9303.jpg;tiger
734;C:\Users\kiril\Desktop\3labAP\dataset_3\4488.jpg;dataset_3\4488.jpg;tiger
735;C:\Users\kiril\Desktop\3labAP\dataset_3\2233.jpg;dataset_3\2233.jpg;tiger
736;C:\Users\kiril\Desktop\3labAP\dataset_3\5934.jpg;dataset_3\5934.jpg;tiger
737;C:\Users\kiril\Desktop\3labAP\dataset_3\4495.jpg;dataset_3\4495.jpg;tiger
738;C:\Users\kiril\Desktop\3labAP\dataset_3\3964.jpg;dataset_3\3964.jpg;tiger
739;C:\Users\kiril\Desktop\3labAP\dataset_3\847.jpg;dataset_3\847.jpg;tiger
740;C:\Users\kiril\Desktop\3labAP\dataset_3\2994.jpg;dataset_3\2994.jpg;tiger
741;C:\Users\kiril\Desktop\3labAP\dataset_3\1542.jpg;dataset_3\1542.jpg;tiger
742;C:\Users\kiril\Desktop\3labAP\dataset_3\3486.jpg;dataset_3\3486.jpg;tiger
743;C:\Users\kiril\Desktop\3labAP\dataset_3\2588.jpg;dataset_3\2588.jpg;tiger
744;C:\Users\kiril\Desktop\3labAP\dataset_3\6890.jpg;dataset_3\6890.jpg;tiger
745;C:\Users\kiril\Desktop\3labAP\dataset_3\8428.jpg;dataset_3\8428.jpg;tiger
746;C:\Users\kiril\Desktop\3labAP\dataset_3\8347.jpg;dataset_3\8347.jpg;tiger
747;C:\Users\kiril\Desktop\3labAP\dataset_3\621.jpg;dataset_3\621.jpg;tiger
748;C:\Users\kiril\Desktop\3labAP\dataset_3\7472.jpg;dataset_3\7472.jpg;tiger
749;C:\Users\kiril\Desktop\3labAP\dataset_3\9980.jpg;dataset_3\9980.jpg;tiger
750;C:\Users\kiril\Desktop\3labAP\dataset_3\1102.jpg;dataset_3\1102.jpg;tiger
751;C:\Users\kiril\Desktop\3labAP\dataset_3\3444.jpg;dataset_3\3444.jpg;tiger
752;C:\Users\kiril\Desktop\3labAP\dataset_3\3199.jpg;dataset_3\3199.jpg;tiger
753;C:\Users\kiril\Desktop\3labAP\dataset_3\2534.jpg;dataset_3\2534.jpg;tiger
754;C:\Users\kiril\Desktop\3labAP\dataset_3\8867.jpg;dataset_3\8867.jpg;tiger
755;C:\Users\kiril\Desktop\3labAP\dataset_3\8207.jpg;dataset_3\8207.jpg;tiger
756;C:\Users\kiril\Desktop\3labAP\dataset_3\333.jpg;dataset_3\333.jpg;tiger
757;C:\Users\kiril\Desktop\3labAP\dataset_3\8579.jpg;dataset_3\8579.jpg;tiger
758;C:\Users\kiril\Desktop\3labAP\dataset_3\7235.jpg;dataset_3\7235.jpg;tiger
759;C:\Users\kiril\Desktop\3labAP\dataset_3\7109.jpg;dataset_3\7109.jpg;tiger
760;C:\Users\kiril\Desktop\3labAP\dataset_3\3419.jpg;dataset_3\3419.jpg;tiger
761;C:\Users\kiril\Desktop\3labAP\dataset_3\4684.jpg;dataset_3\4684.jpg;tiger
762;C:\Users\kiril\Desktop\3labAP\dataset_3\5765.jpg;dataset_3\5765.jpg;tiger
763;C:\Users\kiril\Desktop\3labAP\dataset_3\3888.jpg;dataset_3\3888.jpg;tiger
764;C:\Users\kiril\Desktop\3labAP\dataset_3\8081.jpg;dataset_3\8081.jpg;tiger
765;C:\Users\kiril\Desktop\3labAP\dataset_3\7222.jpg;dataset_3\7222.jpg;tiger
766;C:\Users\kiril\Desktop\3labAP\dataset_3\7670.jpg;dataset_3\7670.jpg;tiger
767;C:\Users\kiril\Desktop\3labAP\dataset_3\1828.jpg;dataset_3\1828.jpg;tiger
768;C:\Users\kiril\Desktop\3labAP\dataset_3\9252.jpg;dataset_3\9252.jpg;tiger
769;C:\Users\kiril\Desktop\3labAP\dataset_3\5565.jpg;dataset_3\5565.jpg;tiger
770;C:\Users\kiril\Desktop\3labAP\dataset_3\7373.jpg;dataset_3\7373.jpg;tiger
771;C:\Users\kiril\Desktop\3labAP\dataset_3\8617.jpg;dataset_3\8617.jpg;tiger
772;C:\Users\kiril\Desktop\3labAP\dataset_3\7932.jpg;dataset_3\7932.jpg;tiger
773;C:\Users\kiril\Desktop\3labAP\dataset_3\367.jpg;dataset_3\367.jpg;tiger
774;C:\Users\kiril\Desktop\3labAP\dataset_3\6215.jpg;dataset_3\6215.jpg;tiger
775;C:\Users\kiril\Desktop\3labAP\dataset_3\2878.jpg;dataset_3\2878.jpg;tiger
776;C:\Users\kiril\Desktop\3labAP\dataset_3\4605.jpg;dataset_3\4605.jpg;tiger
777;C:\Users\kiril\Desktop\3labAP\dataset_3\8336.jpg;dataset_3\8336.jpg;tiger
778;C:\Users\kiril\Desktop\3labAP\dataset_3\8706.jpg;dataset_3\8706.jpg;tiger
779;C:\Users\kiril\Desktop\3labAP\dataset_3\344.jpg;dataset_3\344.jpg;tiger
780;C:\Users\kiril\Desktop\3labAP\dataset_3\5417.jpg;dataset_3\5417.jpg;tiger
781;C:\Users\kiril\Desktop\3labAP\dataset_3\947.jpg;dataset_3\947.jpg;tiger
782;C:\Users\kiril\Desktop\3labAP\dataset_3\7128.jpg;dataset_3\7128.jpg;tiger
783;C:\Users\kiril\Desktop\3labAP\dataset_3\4960.jpg;dataset_3\4960.jpg;tiger
784;C:\Users\kiril\Desktop\3labAP\dataset_3\9178.jpg;dataset_3\9178.jpg;tiger
785;C:\Users\kiril\Desktop\3labAP\dataset_3\6043.jpg;dataset_3\6043.jpg;tiger
786;C:\Users\kiril\Desktop\3labAP\dataset_3\8122.jpg;dataset_3\8122.jpg;tiger
787;C:\Users\kiril\Desktop\3labAP\dataset_3\5991.jpg;dataset_3\5991.jpg;tiger
788;C:\Users\kiril\Desktop\3labAP\dataset_3\9044.jpg;dataset_3\9044.jpg;tiger
789;C:\Users\kiril\Desktop\3labAP\dataset_3\4367.jpg;dataset_3\4367.jpg;tiger
790;C:\Users\kiril\Desktop\3labAP\dataset_3\204.jpg;dataset_3\204.jpg;tiger
791;C:\Users\kiril\Desktop\3labAP\dataset_3\2676.jpg;dataset_3\2676.jpg;tiger
792;C:\Users\kiril\Desktop\3labAP\dataset_3\10.jpg;dataset_3\10.jpg;tiger
793;C:\Users\kiril\Desktop\3labAP\dataset_3\3197.jpg;dataset_3\3197.jpg;tiger
794;C:\Users\kiril\Desktop\3labAP\dataset_3\719.jpg;dataset_3\719.jpg;tiger
795;C:\Users\kiril\Desktop\3labAP\dataset_3\7386.jpg;dataset_3\7386.jpg;tiger
796;C:\Users\kiril\Desktop\3labAP\dataset_3\6442.jpg;dataset_3\6442.jpg;tiger
797;C:\Users\kiril\Desktop\3labAP\dataset_3\5442.jpg;dataset_3\5442.jpg;tiger
798;C:\Users\kiril\Desktop\3labAP\dataset_3\6945.jpg;dataset_3\6945.jpg;tiger
799;C:\Users\kiril\Desktop\3labAP\dataset_3\3172.jpg;dataset_3\3172.jpg;tiger
800;C:\Users\kiril\Desktop\3labAP\dataset_3\29.jpg;dataset_3\29.jpg;tiger
801;C:\Users\kiril\Desktop\3labAP\dataset_3\4036.jpg;dataset_3\4036.jpg;tiger
802;C:\Users\kiril\Desktop\3labAP\dataset_3\4024.jpg;dataset_3\4024.jpg;tiger
803;C:\Users\kiril\Desktop\3labAP\dataset_3\8853.jpg;dataset_3\8853.jpg;tiger
804;C:\Users\kiril\Desktop\3labAP\dataset_3\127.jpg;dataset_3\127.jpg;tiger
805;C:\Users\kiril\Desktop\3labAP\dataset_3\4080.jpg;dataset_3\4080.jpg;tiger
806;C:\Users\kiril\Desktop\3labAP\dataset_3\7268.jpg;dataset_3\7268.jpg;tiger
807;C:\Users\kiril\Desktop\3labAP\dataset_3\2182.jpg;dataset_3\2182.jpg;tiger
808;C:\Users\kiril\Desktop\3labAP\dataset_3\9145.jpg;dataset_3\9145.jpg;tiger
809;C:\Users\kiril\Desktop\3labAP\dataset_3\9151.jpg;dataset_3\9151.jpg;tiger
810;C:\Users\kiril\Desktop\3labAP\dataset_3\1010.jpg;dataset_3\1010.jpg;tiger
811;C:\Users\kiril\Desktop\3labAP\dataset_3\4866.jpg;dataset_3\4866.jpg;tiger
812;C:\Users\kiril\Desktop\3labAP\dataset_3\9705.jpg;dataset_3\9705.jpg;tiger
813;C:\Users\kiril\Desktop\3labAP\dataset_3\2557.jpg;dataset_3\2557.jpg;tiger
814;C:\Users\kiril\Desktop\3labAP\dataset_3\5767.jpg;dataset_3\5767.jpg;tiger
815;C:\Users\kiril\Desktop\3labAP\dataset_3\2577.jpg;dataset_3\2577.jpg;tiger
816;C:\Users\kiril\Desktop\3labAP\dataset_3\7388.jpg;dataset_3\7388.jpg;tiger
817;C:\Users\kiril\Desktop\3labAP\dataset_3\2619.jpg;dataset_3\2619.jpg;tiger
818;C:\Users\kiril\Desktop\3labAP\dataset_3\3953.jpg;dataset_3\3953.jpg;tiger
819;C:\Users\kiril\Desktop\3labAP\dataset_3\985.jpg;dataset_3\985.jpg;tiger
820;C:\Users\kiril\Desktop\3labAP\dataset_3\6264.jpg;dataset_3\6264.jpg;tiger
821;C:\Users\kiril\Desktop\3labAP\dataset_3\7224.jpg;dataset_3\7224.jpg;tiger
822;C:\Users\kiril\Desktop\3labAP\dataset_3\6388.jpg;dataset_3\6388.jpg;tiger
823;C:\Users\kiril\Desktop\3labAP\dataset_3\9805.jpg;dataset_3\9805.jpg;tiger
824;C:\Users\kiril\Desktop\3labAP\dataset_3\8674.jpg;dataset_3\8674.jpg;tiger
825;C:\Users\kiril\Desktop\3labAP\dataset_3\6828.jpg;dataset_3\6828.jpg;tiger
826;C:\Users\kiril\Desktop\3labAP\dataset_3\782.jpg;dataset_3\782.jpg;tiger
827;C:\Users\kiril\Desktop\3labAP\dataset_3\5787.jpg;dataset_3\5787.jpg;tiger
828;C:\Users\kiril\Desktop\3labAP\dataset_3\5736.jpg;dataset_3\5736.jpg;tiger
829;C:\Users\kiril\Desktop\3labAP\dataset_3\6910.jpg;dataset_3\6910.jpg;tiger
830;C:\Users\kiril\Desktop\3labAP\dataset_3\3600.jpg;dataset_3\3600.jpg;tiger
831;C:\Users\kiril\Desktop\3labAP\dataset_3\4137.jpg;dataset_3\4137.jpg;tiger
832;C:\Users\kiril\Desktop\3labAP\dataset_3\9562.jpg;dataset_3\9562.jpg;tiger
833;C:\Users\kiril\Desktop\3labAP\dataset_3\6413.jpg;dataset_3\6413.jpg;tiger
834;C:\Users\kiril\Desktop\3labAP\dataset_3\9514.jpg;dataset_3\9514.jpg;tiger
835;C:\Users\kiril\Desktop\3labAP\dataset_3\8357.jpg;dataset_3\8357.jpg;tiger
836;C:\Users\kiril\Desktop\3labAP\dataset_3\1092.jpg;dataset_3\1092.jpg;tiger
837;C:\Users\kiril\Desktop\3labAP\dataset_3\9636.jpg;dataset_3\9636.jpg;tiger
838;C:\Users\kiril\Desktop\3labAP\dataset_3\3138.jpg;dataset_3\3138.jpg;tiger
839;C:\Users\kiril\Desktop\3labAP\dataset_3\5567.jpg;dataset_3\5567.jpg;tiger
840;C:\Users\kiril\Desktop\3labAP\dataset_3\8343.jpg;dataset_3\8343.jpg;tiger
841;C:\Users\kiril\Desktop\3labAP\dataset_3\6781.jpg;dataset_3\6781.jpg;tiger
842;C:\Users\kiril\Desktop\3labAP\dataset_3\5040.jpg;dataset_3\5040.jpg;tiger
843;C:\Users\kiril\Desktop\3labAP\dataset_3\5953.jpg;dataset_3\5953.jpg;tiger
844;C:\Users\kiril\Desktop\3labAP\dataset_3\1631.jpg;dataset_3\1631.jpg;tiger
845;C:\Users\kiril\Desktop\3labAP\dataset_3\3575.jpg;dataset_3\3575.jpg;tiger
846;C:\Users\kiril\Desktop\3labAP\dataset_3\4107.jpg;dataset_3\4107.jpg;tiger
847;C:\Users\kiril\Desktop\3labAP\dataset_3\9742.jpg;dataset_3\9742.jpg;tiger
848;C:\Users\kiril\Desktop\3labAP\dataset_3\1808.jpg;dataset_3\1808.jpg;tiger
849;C:\Users\kiril\Desktop\3labAP\dataset_3\7776.jpg;dataset_3\7776.jpg;tiger
850;C:\Users\kiril\Desktop\3labAP\dataset_3\7175.jpg;dataset_3\7175.jpg;tiger
851;C:\Users\kiril\Desktop\3labAP\dataset_3\3737.jpg;dataset_3\3737.jpg;tiger
852;C:\Users\kiril\Desktop\3labAP\dataset_3\9658.jpg;dataset_3\9658.jpg;tiger
